,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
157,2012954.xml,62,18,Ø,7.69,4.07,92.3,7.26,4.06,7.35,92.64,1463,52,7,3,1522,1518
158,488_6c491_default.xml,52,12,Ø,5.08,3.47,94.91,4.66,3.46,6.38,93.61,1447,45,3,4,1495,1496
159,2012933.xml,6,4,Ø,1.69,0.38,98.3,1.69,0.38,0.38,99.61,1538,0,5,1,1543,1539
160,2012993.xml,36,18,753,8.73,2.63,91.26,7.76,2.62,4.34,95.65,1335,24,6,6,1365,1365
161,2012974.xml,70,20,Ø,8.4,4.44,91.59,7.77,4.43,8.08,91.91,1510,60,6,4,1576,1574
162,2012978.xml,47,33,Ø,14.53,3.19,85.46,12.77,3.18,5.17,94.82,1429,30,10,7,1469,1466
163,2012941.xml,9,9,Ø,4.16,0.64,95.83,3.93,0.64,1.07,98.92,1386,6,1,2,1393,1394
164,2012915.xml,12,12,Ø,5.38,0.82,94.61,4.7,0.82,1.16,98.83,1451,5,3,4,1459,1460
165,page_010.xml,29,27,Ø,22.13,3.75,77.86,19.67,3.72,5.37,94.62,749,13,11,5,773,767
166,2012962.xml,20,10,898,4.44,1.34,95.55,3.77,1.34,2.27,97.72,1472,14,3,3,1489,1489
167,2012964.xml,23,21,1182,8.71,1.54,91.28,7.67,1.53,2.13,97.86,1474,9,7,7,1490,1490
168,2012939.xml,30,13,Ø,7.3,2.59,92.69,7.02,2.59,4.53,95.46,1128,23,4,3,1155,1154
169,2012936.xml,23,17,Ø,7.14,1.51,92.85,6.3,1.51,2.42,97.57,1498,14,5,4,1517,1516
170,19_670a9_default.xml,7,9,Ø,5.11,0.6,94.88,4.54,0.6,0.94,99.05,1155,4,2,1,1161,1160
171,180_8a70d_default.xml,60,56,Ø,25.0,3.98,75.0,19.64,3.98,5.61,94.38,1447,25,33,2,1505,1474
172,page_104.xml,13,14,Ø,11.47,1.62,88.52,11.06,1.62,2.49,97.5,787,7,5,1,799,795
173,2012983.xml,48,23,726,10.22,3.16,89.77,9.33,3.14,5.33,94.66,1476,34,7,7,1517,1517
174,2012919.xml,131,68,Ø,36.75,10.54,63.24,29.18,10.0,13.5,86.49,1179,47,16,68,1242,1294
