,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
123,page_102.xml,9,11,Ø,9.01,1.19,90.98,7.78,1.19,1.32,98.67,746,1,6,2,753,749
124,2012946.xml,11,8,Ø,3.52,0.73,96.47,2.86,0.73,1.14,98.85,1478,6,3,2,1487,1486
125,2012976.xml,13,11,Ø,4.95,0.93,95.04,4.05,0.93,1.43,98.56,1375,7,2,4,1384,1386
126,page_00493.xml,28,18,Ø,9.57,2.29,90.42,8.51,2.27,3.24,96.75,1202,12,4,12,1218,1226
127,2012984.xml,20,28,Ø,12.5,1.32,87.5,9.82,1.31,1.76,98.23,1504,7,0,13,1511,1524
128,page_103.xml,7,4,Ø,3.5,0.91,96.49,3.07,0.91,1.17,98.82,760,2,5,0,767,762
129,2012893.xml,10,9,Ø,5.38,0.87,94.61,5.08,0.87,1.3,98.69,1136,5,5,0,1146,1141
130,2012977.xml,24,21,Ø,9.63,1.78,90.36,8.48,1.78,2.74,97.25,1322,13,6,5,1341,1340
131,2012981.xml,8,11,1104,5.09,0.53,94.9,3.93,0.53,0.67,99.32,1485,2,3,3,1490,1490
132,81_c9c48_default.xml,53,58,Ø,25.89,3.58,74.1,22.54,3.57,4.65,95.34,1429,16,32,5,1477,1450
133,2123062.xml,11,12,Ø,7.74,1.1,92.25,7.41,1.1,1.49,98.5,988,4,7,0,999,992
134,page_100.xml,12,13,Ø,10.31,1.56,89.68,9.12,1.56,1.95,98.04,756,3,8,1,767,760
135,319_9ddef_default.xml,2,3,995,1.42,0.13,98.57,1.18,0.13,0.13,99.86,1493,0,1,1,1494,1494
136,2012886.xml,14,14,Ø,13.59,1.94,86.4,12.13,1.94,2.63,97.36,707,5,7,2,719,714
137,2012905.xml,11,12,Ø,7.5,1.02,92.5,6.87,1.02,1.49,98.5,1059,5,5,1,1069,1065
138,2012956.xml,21,15,Ø,6.3,1.43,93.69,5.88,1.43,2.44,97.55,1446,15,4,2,1465,1463
139,2012892.xml,6,7,Ø,4.02,0.53,95.97,3.73,0.53,0.62,99.37,1120,1,4,1,1125,1122
140,31_6add3_default.xml,2,2,121,4.16,0.66,95.83,4.16,0.65,0.65,99.34,302,0,1,1,303,303
141,2122892.xml,9,9,Ø,5.76,0.91,94.23,5.12,0.91,1.21,98.78,977,3,4,2,984,982
