,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
555,Guillet_1546_bpt6k3182270_72.xml,1,1,Ø,1.28,0.22,98.71,1.28,0.22,0.22,99.77,441,0,0,1,441,442
556,Magny_1553_bpt6k8711906g_34.xml,3,3,Ø,1.56,0.28,98.43,1.56,0.28,0.28,99.71,1061,0,0,3,1061,1064
557,Montenay_btv1b8609568n_131.xml,4,4,35,6.45,1.14,93.54,6.45,1.14,1.71,98.28,346,2,1,1,349,349
558,desAutels_1550_bpt6k15272172_13.xml,2,2,Ø,1.26,0.23,98.73,1.26,0.23,0.23,99.76,849,0,0,2,849,851
559,Daneau_1-Tim_312_bc383_default.xml,12,8,Ø,3.98,0.88,96.01,3.23,0.88,1.18,98.81,1338,4,7,1,1349,1343
560,Labe_1555_btv1b86095588_81.xml,1,1,Ø,0.49,0.08,99.5,0.49,0.08,0.08,99.91,1122,0,0,1,1122,1123
561,desRoches_1585_bpt6k706947_65.xml,1,1,Ø,0.91,0.15,99.08,0.91,0.15,0.15,99.84,627,0,0,1,627,628
562,Montenay_btv1b8609568n_18.xml,2,2,601,1.35,0.23,98.64,1.35,0.23,0.23,99.76,860,0,1,1,861,861
563,Labe_1555_btv1b86095588_68.xml,6,2,Ø,1.02,0.53,98.97,0.76,0.53,0.62,99.37,1112,1,5,0,1118,1113
564,desAutels_1550_bpt6k15272172_11.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,905,0,0,0,905,905
565,Epigrammata_1520_41_4e2b7_default.xml,2,4,Ø,2.72,0.21,97.27,2.04,0.21,0.21,99.78,928,0,2,0,930,928
566,Tyard_1549_btv1b8617188p_74.xml,3,3,Ø,2.15,0.4,97.84,2.15,0.4,0.4,99.59,733,0,0,3,733,736
567,desRoches_1585_bpt6k706947_30.xml,1,1,Ø,0.78,0.13,99.21,0.78,0.13,0.13,99.86,739,0,0,1,739,740
568,Guillet_1546_bpt6k3182270_52.xml,8,8,Ø,6.01,1.08,93.98,6.01,1.07,1.2,98.79,737,1,1,6,739,744
569,Magny_1553_bpt6k8711906g_51.xml,1,1,Ø,0.55,0.09,99.44,0.55,0.09,0.09,99.9,1036,0,1,0,1037,1036
570,Aretius_1-Tim_page_00083.xml,8,9,Ø,4.94,0.71,95.05,4.12,0.71,1.06,98.93,1114,4,4,0,1122,1118
571,desRoches_1585_bpt6k706947_66.xml,2,2,2,4.65,0.8,95.34,4.65,0.8,1.59,98.4,248,2,0,0,250,250
572,ode_normes_mss_Ariane_Pinche_AST_212_59_61.pdf_page_1.xml,67,42,Ø,27.63,7.81,72.36,26.64,7.74,11.32,88.67,798,32,27,8,857,838
573,T_M_Daneau_1_Tim_C2_2012963.xml,3,4,Ø,1.92,0.23,98.07,1.68,0.23,0.23,99.76,1272,0,2,1,1274,1273
575,Guillet_1546_bpt6k3182270_84.xml,2,2,Ø,1.58,0.26,98.41,1.58,0.26,0.26,99.73,761,0,0,2,761,763
576,Labe_1555_btv1b86095588_30.xml,5,1,Ø,0.46,0.46,99.53,0.23,0.46,0.46,99.53,1073,0,5,0,1078,1073
577,Magny_1553_bpt6k8711906g_62.xml,2,2,Ø,1.1,0.18,98.89,1.1,0.18,0.18,99.81,1058,0,0,2,1058,1060
578,Montenay_btv1b8609568n_143.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,346,0,0,0,346,346
579,Montenay_btv1b8609568n_187.xml,1,1,Ø,1.88,0.32,98.11,1.88,0.32,0.32,99.67,307,0,0,1,307,308
580,T_M_Daneau_1_Tim_C2_2012958.xml,3,6,Ø,2.45,0.19,97.54,1.84,0.19,0.19,99.8,1541,0,3,0,1544,1541
581,Epigrammata_1520_48_086df_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,618,0,0,0,618,618
582,Apologia_1534_64_c564d_default.xml,2,3,Ø,1.69,0.17,98.3,1.41,0.17,0.26,99.73,1141,1,1,0,1143,1142
583,Magny_1553_bpt6k8711906g_76.xml,1,1,Ø,0.53,0.09,99.46,0.53,0.09,0.09,99.9,1020,0,0,1,1020,1021
584,Sceve_1544_btv1b8609581h_16.xml,8,9,Ø,5.62,0.83,94.37,5.31,0.82,1.03,98.96,958,2,0,6,960,966
585,Labe_1555_btv1b86095588_32.xml,2,1,2,0.53,0.18,99.46,0.53,0.18,0.37,99.62,1069,2,0,0,1071,1071
586,T_M_Daneau_1_Tim_C1_2012943.xml,7,11,Ø,4.66,0.47,95.33,3.81,0.47,0.67,99.32,1465,3,4,0,1472,1468
587,Magny_1553_bpt6k8711906g_30.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1082,0,0,0,1082,1082
588,Montenay_btv1b8609568n_89.xml,3,3,Ø,5.0,0.9,95.0,5.0,0.9,0.9,99.09,330,0,0,3,330,333
589,Apologia_1534_78_3ccff_default.xml,1,2,Ø,1.15,0.08,98.84,0.86,0.08,0.08,99.91,1123,0,1,0,1124,1123
590,Sceve_1544_btv1b8609581h_88.xml,2,2,Ø,1.14,0.2,98.85,1.14,0.2,0.3,99.69,991,1,0,1,992,993
591,Labe_1555_btv1b86095588_121.xml,1,1,Ø,1.61,0.33,98.38,1.61,0.33,0.33,99.66,302,0,0,1,302,303
592,Tyard_1549_btv1b8617188p_28.xml,4,4,Ø,2.7,0.52,97.29,2.7,0.52,0.78,99.21,760,2,0,2,762,764
593,desRoches_1585_bpt6k706947_32.xml,1,1,1,0.59,0.1,99.4,0.59,0.1,0.21,99.78,944,1,0,0,945,945
594,Apologia_1534_70_4dfd3_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1119,0,0,0,1119,1119
595,desAutels_1550_bpt6k15272172_25.xml,2,2,Ø,1.11,0.21,98.88,1.11,0.21,0.21,99.78,944,0,0,2,944,946
596,Ad_Sodales_1518_00000173.xml,6,2,Ø,1.63,0.69,98.36,1.63,0.69,0.92,99.07,854,2,4,0,860,856
597,T_M_Daneau_1_Tim_C2_2012980.xml,1,2,Ø,0.86,0.06,99.13,0.64,0.06,0.06,99.93,1531,0,0,1,1531,1532
598,Apologia_1534_85_1dd5a_default.xml,1,2,Ø,1.14,0.08,98.85,0.85,0.08,0.08,99.91,1134,0,1,0,1135,1134
599,Montenay_btv1b8609568n_57.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,348,0,0,0,348,348
600,Magny_1553_bpt6k8711906g_16.xml,5,7,Ø,4.37,0.55,95.62,3.43,0.55,0.67,99.32,888,1,4,0,893,889
601,T_M_Daneau_1_Tim_C2_2012955.xml,11,9,Ø,3.81,0.76,96.18,3.38,0.76,0.97,99.02,1432,3,5,3,1440,1438
602,Tyard_1549_btv1b8617188p_72.xml,2,2,Ø,1.63,0.28,98.36,1.63,0.28,0.28,99.71,692,0,0,2,692,694
603,Montenay_btv1b8609568n_75.xml,3,3,Ø,4.91,0.87,95.08,4.91,0.87,0.87,99.12,340,0,1,2,341,342
604,Magny_1553_bpt6k8711906g_28.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,599,0,0,0,599,599
605,Labe_1555_btv1b86095588_21.xml,3,1,Ø,0.52,0.3,99.47,0.26,0.3,0.3,99.69,977,0,0,3,977,980
607,Guillet_1546_bpt6k3182270_101.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,218,0,0,0,218,218
608,Labe_1555_btv1b86095588_72.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1112,0,0,0,1112,1112
609,Tyard_1549_btv1b8617188p_46.xml,1,1,Ø,0.76,0.13,99.23,0.76,0.13,0.13,99.86,737,0,0,1,737,738
610,Guillet_1546_bpt6k3182270_40.xml,3,4,Ø,4.34,0.57,95.65,3.8,0.57,0.76,99.23,519,1,0,2,520,522
611,Epigrammata_1520_55_5090d_default.xml,1,1,1,1.01,0.14,98.98,1.01,0.14,0.29,99.7,676,1,0,0,677,677
612,T_M_Daneau_1_Tim_C2_2012979.xml,6,9,Ø,3.91,0.41,96.08,3.26,0.41,0.48,99.51,1440,1,2,3,1443,1444
613,Marquets_1562_bpt6k1521180m_21.xml,10,10,Ø,4.87,0.8,95.12,4.87,0.79,0.95,99.04,1244,2,0,8,1246,1254
614,Labe_1555_btv1b86095588_94.xml,6,2,Ø,1.02,0.54,98.97,0.76,0.54,0.63,99.36,1093,1,5,0,1099,1094
615,Magny_1553_bpt6k8711906g_65.xml,5,2,Ø,1.0,0.45,98.99,1.0,0.45,0.64,99.35,1088,2,2,1,1092,1091
616,Marquets_1562_bpt6k1521180m_23.xml,13,17,Ø,8.37,1.1,91.62,7.38,1.09,1.26,98.73,1177,2,1,10,1180,1189
617,desAutels_1550_bpt6k15272172_22.xml,2,2,Ø,1.47,0.26,98.52,1.47,0.26,0.39,99.6,766,1,1,0,768,767
618,Labe_1555_btv1b86095588_111.xml,5,5,Ø,2.5,0.44,97.5,2.5,0.44,0.44,99.55,1128,0,0,5,1128,1133
619,Guillet_1546_bpt6k3182270_21.xml,5,4,Ø,2.68,0.69,97.31,2.68,0.69,0.96,99.03,719,2,2,1,723,722
621,Montenay_btv1b8609568n_35.xml,1,1,Ø,1.69,0.29,98.3,1.69,0.29,0.29,99.7,334,0,0,1,334,335
622,Labe_1555_btv1b86095588_27.xml,20,7,Ø,3.24,1.74,96.75,2.08,1.74,1.82,98.17,1129,1,19,0,1149,1130
623,Bucer_Eph_b_204_89ed9_default.xml,18,19,Ø,10.27,1.49,89.72,9.45,1.48,2.31,97.68,1191,10,5,3,1206,1204
624,Apologia_1534_89_ddfff_default.xml,11,7,583,4.14,1.18,95.85,3.84,1.18,1.71,98.28,920,5,3,3,928,928
625,Sceve_1544_btv1b8609581h_72.xml,3,4,306,2.22,0.31,97.77,1.94,0.31,0.41,99.58,964,1,1,1,966,966
626,Labe_1555_btv1b86095588_114.xml,8,8,Ø,4.04,0.79,95.95,4.04,0.78,0.78,99.21,1011,0,1,7,1012,1018
627,Sceve_1544_btv1b8609581h_32.xml,5,5,Ø,3.14,0.53,96.85,2.83,0.53,0.74,99.25,933,2,1,2,936,937
628,T_M_Daneau_1_Tim_C1_2012888.xml,3,3,Ø,1.69,0.26,98.3,1.69,0.26,0.26,99.73,1111,0,3,0,1114,1111
629,Montenay_btv1b8609568n_119.xml,4,4,Ø,6.06,1.12,93.93,6.06,1.11,1.39,98.6,355,1,0,3,356,359
631,Magny_1553_bpt6k8711906g_54.xml,1,1,Ø,0.56,0.09,99.43,0.56,0.09,0.09,99.9,1049,0,0,1,1049,1050
632,desRoches_1585_bpt6k706947_18.xml,3,4,53,2.85,0.39,97.14,2.5,0.39,0.52,99.47,759,1,1,1,761,761
633,desAutels_1550_bpt6k15272172_47.xml,1,1,Ø,0.75,0.13,99.24,0.75,0.13,0.13,99.86,731,0,0,1,731,732
634,Magny_1553_bpt6k8711906g_41.xml,2,2,Ø,1.03,0.18,98.96,1.03,0.18,0.28,99.71,1058,1,0,1,1059,1060
635,Guillet_1546_bpt6k3182270_93.xml,3,2,Ø,1.41,0.37,98.58,1.41,0.37,0.37,99.62,795,0,2,1,797,796
636,Megander_Eph_page_010.xml,6,5,Ø,4.09,0.78,95.9,3.68,0.77,1.29,98.7,764,4,0,2,768,770
637,T_M_Daneau_1_Tim_C1_2012925.xml,4,4,Ø,1.83,0.27,98.16,1.6,0.27,0.27,99.72,1432,0,4,0,1436,1432
638,Montenay_btv1b8609568n_151.xml,3,4,31,7.27,0.94,92.72,6.36,0.94,1.25,98.74,315,1,1,1,317,317
639,Epigrammata_1520_11_a4d28_default.xml,1,1,Ø,0.9,0.13,99.09,0.9,0.13,0.13,99.86,726,0,1,0,727,726
640,desAutels_1550_bpt6k15272172_32.xml,3,4,Ø,2.83,0.37,97.16,2.48,0.37,0.37,99.62,801,0,0,3,801,804
641,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_19.xml,1,0,Ø,0.0,0.07,100.0,0.0,0.07,0.07,99.92,1367,0,1,0,1368,1367
642,Epigrammata_1520_22_76c53_default.xml,1,2,Ø,1.68,0.13,98.31,1.26,0.13,0.13,99.86,738,0,1,0,739,738
645,Labe_1555_btv1b86095588_87.xml,1,1,1,0.51,0.08,99.48,0.51,0.08,0.17,99.82,1122,1,0,0,1123,1123
646,Apologia_1534_57_1757c_default.xml,11,11,Ø,7.09,1.07,92.9,6.45,1.07,1.27,98.72,1012,2,5,4,1019,1018
647,desAutels_1550_bpt6k15272172_28.xml,2,2,Ø,1.24,0.22,98.75,1.24,0.22,0.22,99.77,891,0,0,2,891,893
649,Labe_1555_btv1b86095588_54.xml,7,2,Ø,1.02,0.62,98.97,0.51,0.62,0.62,99.37,1110,0,7,0,1117,1110
650,Guillet_1546_bpt6k3182270_30.xml,4,4,Ø,4.16,0.8,95.83,4.16,0.8,0.8,99.19,496,0,1,3,497,499
651,Apologia_1534_12_787a6_default.xml,13,7,Ø,3.55,0.98,96.44,3.55,0.98,1.06,98.93,1303,1,12,0,1316,1304
652,T_M_Daneau_1_Tim_C2_2012962.xml,3,5,1271,2.22,0.2,97.77,1.77,0.2,0.26,99.73,1484,1,1,1,1486,1486
653,Epigrammata_1520_16_9fded_default.xml,2,3,Ø,2.18,0.22,97.81,1.82,0.22,0.34,99.65,878,1,0,1,879,880
654,Sceve_1544_btv1b8609581h_39.xml,2,2,Ø,1.96,0.36,98.03,1.96,0.36,0.54,99.45,552,1,0,1,553,554
655,Apologia_1534_31_8e2ee_default.xml,10,11,Ø,6.04,0.79,93.95,4.94,0.79,0.87,99.12,1246,1,7,2,1254,1249
656,Magny_1553_bpt6k8711906g_23.xml,3,3,Ø,2.06,0.36,97.93,2.06,0.36,0.36,99.63,822,0,0,3,822,825
657,desAutels_1550_bpt6k15272172_57.xml,3,3,Ø,2.05,0.36,97.94,2.05,0.35,0.47,99.52,832,1,0,2,833,835
658,desAutels_1550_bpt6k15272172_44.xml,2,2,Ø,1.52,0.27,98.47,1.52,0.27,0.4,99.59,730,1,0,1,731,732
659,Tyard_1549_btv1b8617188p_50.xml,2,2,Ø,1.61,0.28,98.38,1.61,0.28,0.42,99.57,708,1,1,0,710,709
661,Sceve_1544_btv1b8609581h_41.xml,5,4,Ø,2.32,0.5,97.67,2.32,0.5,0.81,99.18,980,3,0,2,983,985
662,Marquets_1562_bpt6k1521180m_22.xml,10,10,Ø,4.78,0.83,95.21,4.54,0.82,1.24,98.75,1198,5,1,4,1204,1207
663,Apologia_1534_43_0d1bc_default.xml,11,6,Ø,3.22,0.84,96.77,3.22,0.84,0.84,99.15,1294,0,10,1,1304,1295
664,Montenay_btv1b8609568n_39.xml,3,3,Ø,5.66,0.98,94.33,5.66,0.98,1.62,98.37,303,2,0,1,305,306
665,desRoches_1585_bpt6k706947_68.xml,4,4,Ø,2.85,0.52,97.14,2.85,0.52,0.65,99.34,755,1,0,3,756,759
666,Epigrammata_1520_3_e7096_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1007,0,0,0,1007,1007
667,Guillet_1546_bpt6k3182270_54.xml,9,9,Ø,7.37,1.37,92.62,6.96,1.36,1.36,98.63,651,0,3,6,654,657
668,Tyard_1549_btv1b8617188p_84.xml,3,3,Ø,2.45,0.41,97.54,2.45,0.41,0.55,99.44,718,1,0,2,719,721
669,Bucer_Eph_b_190_17c09_default.xml,15,18,Ø,8.45,1.04,91.54,7.74,1.04,1.52,98.47,1425,7,7,1,1439,1433
670,Montenay_btv1b8609568n_6.xml,9,8,Ø,4.27,0.77,95.72,4.27,0.77,1.11,98.88,1159,4,4,1,1167,1164
671,Daneau_1-Tim_319_9ddef_default.xml,3,3,3,1.42,0.2,98.57,1.42,0.2,0.4,99.59,1491,3,0,0,1494,1494
672,Labe_1555_btv1b86095588_130.xml,7,7,Ø,3.55,0.65,96.44,3.55,0.64,0.64,99.35,1074,0,0,7,1074,1081
673,Daneau_1-Tim_283_3e2b0_default.xml,2,2,Ø,0.88,0.14,99.11,0.66,0.14,0.14,99.85,1333,0,2,0,1335,1333
674,Guillet_1546_bpt6k3182270_100.xml,7,7,Ø,5.22,0.93,94.77,5.22,0.92,1.06,98.93,746,1,1,5,748,752
675,desAutels_1550_bpt6k15272172_5.xml,1,1,Ø,0.65,0.11,99.34,0.65,0.11,0.11,99.88,864,0,0,1,864,865
676,desRoches_1585_bpt6k706947_51.xml,7,7,Ø,4.24,0.75,95.75,4.24,0.74,0.96,99.03,929,2,0,5,931,936
677,Sceve_1544_btv1b8609581h_98.xml,8,8,Ø,4.79,0.84,95.2,4.79,0.84,1.15,98.84,943,3,0,5,946,951
678,Labe_1555_btv1b86095588_11.xml,23,10,Ø,37.03,19.49,62.96,37.03,18.54,27.95,72.04,101,13,4,6,118,120
680,Montenay_btv1b8609568n_123.xml,4,3,Ø,5.26,1.25,94.73,5.26,1.24,1.55,98.44,318,1,1,2,320,321
681,Apologia_1534_71_f0b15_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1105,0,0,0,1105,1105
682,Marquets_1562_bpt6k1521180m_8.xml,8,7,Ø,3.66,0.69,96.33,3.66,0.69,0.77,99.22,1149,1,0,7,1150,1157
683,Labe_1555_btv1b86095588_69.xml,20,5,Ø,2.36,1.75,97.63,1.42,1.75,1.92,98.07,1120,2,18,0,1140,1122
686,desRoches_1585_bpt6k706947_23.xml,2,3,Ø,3.4,0.4,96.59,2.84,0.4,0.6,99.39,493,1,0,1,494,495
687,Ad_Leonem_1514_7_16665_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,492,0,0,0,492,492
688,Apologia_1534_58_f831b_default.xml,3,2,Ø,1.42,0.33,98.57,1.42,0.33,0.44,99.55,904,1,2,0,907,905
689,Labe_1555_btv1b86095588_15.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1131,0,0,0,1131,1131
690,Apologia_1534_24_3c264_default.xml,12,7,Ø,3.46,0.88,96.53,3.46,0.88,1.1,98.89,1339,3,9,0,1351,1342
691,Megander_Eph_page_001.xml,3,2,95,1.88,0.44,98.11,1.88,0.43,0.58,99.41,679,1,1,1,681,681
692,Tyard_1549_btv1b8617188p_65.xml,4,4,Ø,3.2,0.55,96.79,3.2,0.55,0.82,99.17,719,2,0,2,721,723
693,Marquets_1562_bpt6k1521180m_28.xml,6,7,Ø,3.27,0.47,96.72,3.03,0.47,0.71,99.28,1253,3,0,3,1256,1259
694,T_M_Daneau_1_Tim_C1_2012919.xml,22,14,Ø,7.56,1.75,92.43,7.02,1.74,2.3,97.69,1236,7,12,3,1255,1246
695,Labe_1555_btv1b86095588_53.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1099,0,0,0,1099,1099
696,Epigrammata_1520_20_85549_default.xml,1,2,Ø,1.47,0.11,98.52,1.1,0.11,0.11,99.88,869,0,1,0,870,869
697,Tyard_1549_btv1b8617188p_59.xml,2,1,Ø,0.8,0.28,99.19,0.8,0.28,0.42,99.57,703,1,1,0,705,704
698,desAutels_1550_bpt6k15272172_35.xml,2,2,Ø,1.18,0.22,98.81,1.18,0.22,0.33,99.66,902,1,0,1,903,904
699,Guillet_1546_bpt6k3182270_68.xml,3,4,Ø,5.06,0.66,94.93,3.79,0.66,0.66,99.33,448,0,0,3,448,451
700,Montenay_btv1b8609568n_115.xml,2,2,Ø,3.57,0.6,96.42,3.57,0.59,0.59,99.4,332,0,0,2,332,334
701,Guillet_1546_bpt6k3182270_66.xml,4,3,Ø,4.05,0.95,95.94,4.05,0.95,1.42,98.57,416,2,0,2,418,420
702,Guillet_1546_bpt6k3182270_50.xml,4,4,Ø,2.96,0.51,97.03,2.96,0.51,0.64,99.35,773,1,1,2,775,776
703,Montenay_btv1b8609568n_8.xml,6,6,Ø,3.92,0.67,96.07,3.92,0.67,0.67,99.32,889,0,0,6,889,895
704,desAutels_1550_bpt6k15272172_59.xml,3,3,Ø,1.6,0.3,98.39,1.6,0.29,0.3,99.7,997,0,0,3,997,1000
705,Magny_1553_bpt6k8711906g_57.xml,6,6,Ø,3.09,0.56,96.9,3.09,0.55,0.55,99.44,1071,0,0,6,1071,1077
706,Guillet_1546_bpt6k3182270_41.xml,7,6,Ø,7.5,1.59,92.5,7.5,1.58,1.8,98.19,436,1,2,4,439,441
707,Guillet_1546_bpt6k3182270_64.xml,2,2,22,2.27,0.43,97.72,2.27,0.43,0.43,99.56,458,0,1,1,459,459
708,Guillet_1546_bpt6k3182270_85.xml,5,5,Ø,3.9,0.66,96.09,3.9,0.66,0.66,99.33,750,0,0,5,750,755
709,Magny_1553_bpt6k8711906g_77.xml,2,2,Ø,1.0,0.18,99.0,1.0,0.18,0.27,99.72,1106,1,0,1,1107,1108
710,desRoches_1585_bpt6k706947_15.xml,1,2,Ø,1.83,0.16,98.16,1.37,0.16,0.16,99.83,618,0,0,1,618,619
711,Montenay_btv1b8609568n_61.xml,2,2,Ø,3.57,0.58,96.42,3.57,0.58,0.88,99.11,338,1,1,0,340,339
712,Sceve_1544_btv1b8609581h_68.xml,6,6,Ø,3.7,0.64,96.29,3.7,0.64,0.96,99.03,927,3,2,1,932,931
713,Ad_Leonem_1514_3_615f0_default.xml,2,2,2,1.47,0.21,98.52,1.47,0.21,0.42,99.57,948,2,0,0,950,950
715,Apologia_1534_69_5ab43_default.xml,1,2,Ø,1.05,0.08,98.94,0.79,0.08,0.08,99.91,1147,0,1,0,1148,1147
716,Guillet_1546_bpt6k3182270_91.xml,7,7,Ø,4.4,0.86,95.59,4.4,0.85,0.98,99.01,809,1,2,4,812,814
717,Montenay_btv1b8609568n_175.xml,1,1,1,1.72,0.31,98.27,1.72,0.31,0.62,99.37,318,1,0,0,319,319
718,Sceve_1544_btv1b8609581h_64.xml,4,4,Ø,2.42,0.41,97.57,2.42,0.41,0.72,99.27,958,3,0,1,961,962
719,Marquets_1562_bpt6k1521180m_48.xml,17,19,Ø,8.22,1.33,91.77,7.79,1.32,1.48,98.51,1267,2,1,14,1270,1283
720,Magny_1553_bpt6k8711906g_75.xml,1,2,Ø,1.05,0.09,98.94,0.79,0.09,0.09,99.9,1091,0,0,1,1091,1092
721,Marquets_1562_bpt6k1521180m_47.xml,10,10,Ø,4.38,0.78,95.61,4.38,0.77,1.08,98.91,1276,4,0,6,1280,1286
722,Magny_1553_bpt6k8711906g_53.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1056,0,0,0,1056,1056
723,desAutels_1550_bpt6k15272172_33.xml,2,2,Ø,1.61,0.29,98.38,1.61,0.29,0.29,99.7,670,0,0,2,670,672
724,Sceve_1544_btv1b8609581h_30.xml,6,6,Ø,3.27,0.61,96.72,3.0,0.61,0.71,99.28,969,1,1,4,971,974
725,Montenay_btv1b8609568n_169.xml,1,1,1,1.66,0.29,98.33,1.66,0.29,0.58,99.41,343,1,0,0,344,344
726,Marquets_1562_bpt6k1521180m_31.xml,7,11,Ø,9.48,1.07,90.51,7.75,1.07,1.22,98.77,646,1,4,2,651,649
727,Apologia_1534_66_d33e2_default.xml,2,4,Ø,2.12,0.17,97.87,1.59,0.17,0.17,99.82,1148,0,2,0,1150,1148
728,Tyard_1549_btv1b8617188p_60.xml,3,3,Ø,2.38,0.42,97.61,2.38,0.42,0.71,99.28,699,2,1,0,702,701
729,Guillet_1546_bpt6k3182270_63.xml,6,5,Ø,4.13,0.95,95.86,3.3,0.95,1.11,98.88,623,1,3,2,627,626
730,T_M_Daneau_1_Tim_C2_2012982.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1548,0,0,0,1548,1548
733,Apologia_1534_63_620f9_default.xml,2,3,91,1.81,0.17,98.18,1.51,0.17,0.17,99.82,1114,0,1,1,1115,1115
734,Apologia_1534_11_77e51_default.xml,7,3,Ø,1.52,0.53,98.47,1.52,0.53,0.61,99.38,1300,1,6,0,1307,1301
736,Sceve_1544_btv1b8609581h_95.xml,2,2,Ø,1.98,0.33,98.01,1.98,0.32,0.32,99.67,606,0,0,2,606,608
737,Tyard_1549_btv1b8617188p_85.xml,1,1,Ø,0.87,0.14,99.12,0.87,0.14,0.14,99.85,666,0,1,0,667,666
738,Epigrammata_1520_27_9c54d_default.xml,1,2,Ø,1.42,0.11,98.57,1.07,0.11,0.11,99.88,895,0,0,1,895,896
739,Tyard_1549_btv1b8617188p_88.xml,5,5,Ø,4.13,0.74,95.86,4.13,0.73,1.18,98.81,671,3,0,2,674,676
742,T_M_Daneau_1_Tim_C2_2012993.xml,7,7,376,3.39,0.51,96.6,2.66,0.51,0.72,99.27,1365,3,2,2,1370,1370
743,desAutels_1550_bpt6k15272172_58.xml,1,1,Ø,0.6,0.1,99.39,0.6,0.1,0.1,99.89,943,0,0,1,943,944
744,desAutels_1550_bpt6k15272172_14.xml,1,1,Ø,0.58,0.11,99.41,0.58,0.11,0.11,99.88,882,0,0,1,882,883
745,Apologia_1534_37_05f5f_default.xml,11,7,Ø,3.62,0.83,96.37,3.36,0.83,0.83,99.16,1301,0,9,2,1310,1303
746,desRoches_1585_bpt6k706947_9.xml,1,1,Ø,0.98,0.17,99.01,0.98,0.17,0.17,99.82,573,0,0,1,573,574
747,Magny_1553_bpt6k8711906g_40.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1006,0,0,0,1006,1006
748,Ad_Sodales_1518_00000175.xml,1,1,1,0.73,0.11,99.26,0.73,0.11,0.22,99.77,888,1,0,0,889,889
749,desRoches_1585_bpt6k706947_14.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,925,0,0,0,925,925
750,T_M_Daneau_1_Tim_C1_2012897.xml,2,1,Ø,0.61,0.17,99.38,0.61,0.17,0.17,99.82,1123,0,2,0,1125,1123
751,Labe_1555_btv1b86095588_125.xml,2,1,450,0.49,0.18,99.5,0.49,0.18,0.18,99.81,1052,0,1,1,1053,1053
752,T_M_Daneau_1_Tim_C2_2012956.xml,5,5,Ø,2.1,0.34,97.89,1.68,0.34,0.4,99.59,1463,1,1,3,1465,1467
753,Tyard_1549_btv1b8617188p_71.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,733,0,0,0,733,733
754,Marquets_1562_bpt6k1521180m_19.xml,3,3,Ø,2.52,0.43,97.47,2.52,0.43,0.57,99.42,691,1,0,2,692,694
755,Apologia_1534_74_e5ede_default.xml,1,2,Ø,1.22,0.09,98.77,0.92,0.09,0.09,99.9,1071,0,1,0,1072,1071
756,Guillet_1546_bpt6k3182270_48.xml,5,5,Ø,4.16,0.79,95.83,4.16,0.79,1.1,98.89,626,2,0,3,628,631
757,Montenay_btv1b8609568n_13.xml,7,6,Ø,4.72,0.94,95.27,4.72,0.93,1.46,98.53,740,4,0,3,744,747
758,desRoches_1585_bpt6k706947_63.xml,2,3,112,2.58,0.32,97.41,2.15,0.32,0.32,99.67,615,0,1,1,616,616
759,Labe_1555_btv1b86095588_56.xml,1,1,1,0.5,0.08,99.49,0.5,0.08,0.17,99.82,1122,1,0,0,1123,1123
760,desAutels_1550_bpt6k15272172_53.xml,2,2,Ø,1.31,0.24,98.68,1.31,0.24,0.36,99.63,824,1,0,1,825,826
761,T_M_Daneau_1_Tim_C2_2012995.xml,1,2,Ø,0.96,0.07,99.03,0.72,0.07,0.07,99.92,1409,0,0,1,1409,1410
762,Guillet_1546_bpt6k3182270_90.xml,11,9,Ø,7.56,1.51,92.43,7.14,1.49,1.49,98.5,725,0,2,9,727,734
