,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
280,Magny_1553_bpt6k8711906g_45.xml,5,4,Ø,1.93,0.43,98.06,1.69,0.43,0.61,99.38,1136,2,0,3,1138,1141
282,Guillet_1546_bpt6k3182270_19.xml,11,7,Ø,5.1,1.43,94.89,5.1,1.42,2.19,97.8,762,6,0,5,768,773
283,desRoches_1585_bpt6k706947_21.xml,2,2,Ø,1.15,0.21,98.84,1.15,0.2,0.31,99.68,951,1,0,1,952,953
285,Labe_1555_btv1b86095588_54.xml,7,2,Ø,0.99,0.59,99.0,0.49,0.59,0.59,99.4,1160,0,7,0,1167,1160
286,Epigrammata_1520_15_90153_default.xml,9,8,Ø,6.1,1.01,93.89,5.34,1.01,1.45,98.54,882,4,0,5,886,891
287,Guillet_1546_bpt6k3182270_73.xml,3,3,153,3.37,0.59,96.62,3.37,0.59,0.79,99.2,499,1,1,1,501,501
288,desRoches_1585_bpt6k706947_50.xml,2,3,Ø,1.8,0.19,98.19,1.5,0.19,0.29,99.7,1001,1,1,0,1003,1002
290,Sceve_1544_btv1b8609581h_41.xml,14,10,Ø,5.81,1.36,94.18,5.81,1.35,2.12,97.87,1017,8,1,5,1026,1030
291,desRoches_1585_bpt6k706947_1.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,5,0,0,0,5,5
293,desAutels_1550_bpt6k15272172_53.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,865,0,0,0,865,865
295,T_M_Daneau_1_Tim_C2_2012966.xml,2,1,Ø,0.4,0.12,99.59,0.4,0.12,0.19,99.8,1561,1,0,1,1562,1563
296,Epigrammata_1520_11_a4d28_default.xml,10,5,Ø,4.42,1.34,95.57,4.42,1.33,1.86,98.13,738,4,1,5,743,747
297,Guillet_1546_bpt6k3182270_46.xml,25,15,Ø,11.45,3.5,88.54,11.06,3.45,5.22,94.77,698,13,3,9,714,720
298,Epigrammata_1520_41_4e2b7_default.xml,4,4,Ø,2.7,0.41,97.29,2.36,0.41,0.62,99.37,959,2,2,0,963,961
299,desAutels_1550_bpt6k15272172_39.xml,5,5,Ø,3.08,0.58,96.91,3.08,0.58,1.04,98.95,857,4,0,1,861,862
300,Apologia_1534_85_1dd5a_default.xml,1,2,Ø,1.11,0.08,98.88,0.83,0.08,0.08,99.91,1197,0,0,1,1197,1198
301,Magny_1553_bpt6k8711906g_41.xml,1,1,1,0.5,0.09,99.5,0.5,0.09,0.18,99.81,1101,1,0,0,1102,1102
302,Sceve_1544_btv1b8609581h_15.xml,14,7,Ø,7.07,2.39,92.92,6.56,2.36,3.36,96.63,578,6,0,8,584,592
303,desAutels_1550_bpt6k15272172_44.xml,1,1,1,0.74,0.13,99.25,0.74,0.13,0.26,99.73,760,1,0,0,761,761
304,Montenay_btv1b8609568n_191.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,350,0,0,0,350,350
305,T_M_Daneau_1_Tim_C1_2012934.xml,2,2,2,0.9,0.13,99.09,0.9,0.13,0.27,99.72,1431,2,0,0,1433,1433
306,Apologia_1534_34_ed38e_default.xml,6,5,Ø,2.61,0.45,97.38,2.61,0.45,0.6,99.39,1313,2,3,1,1318,1316
307,Marquets_1562_bpt6k1521180m_35.xml,11,11,555,8.73,1.44,91.26,8.33,1.44,2.35,97.64,751,7,2,2,760,760
310,Montenay_btv1b8609568n_18.xml,6,3,Ø,1.91,0.66,98.08,1.91,0.66,0.98,99.01,903,3,1,2,907,908
311,Tyard_1549_btv1b8617188p_91.xml,6,4,Ø,3.14,0.83,96.85,3.14,0.83,1.1,98.89,716,2,0,4,718,722
312,desRoches_1585_bpt6k706947_28.xml,2,2,2,1.24,0.21,98.75,1.24,0.21,0.42,99.57,936,2,0,0,938,938
313,T_M_Daneau_1_Tim_C1_2012900.xml,13,8,Ø,4.41,1.11,95.58,4.14,1.1,1.61,98.38,1164,6,0,7,1170,1177
314,desRoches_1585_bpt6k706947_62.xml,2,3,2,2.85,0.33,97.14,2.38,0.33,0.67,99.32,594,2,0,0,596,596
315,Apologia_1534_54_ff6c0_default.xml,7,7,Ø,3.88,0.53,96.11,3.88,0.53,0.6,99.39,1312,1,6,0,1319,1313
317,Sceve_1544_btv1b8609581h_70.xml,11,7,Ø,3.86,1.05,96.13,3.86,1.05,1.62,98.37,1036,6,0,5,1042,1047
318,Marquets_1562_bpt6k1521180m_44.xml,23,22,Ø,9.48,1.73,90.51,8.62,1.72,2.61,97.38,1312,12,5,6,1329,1330
319,Labe_1555_btv1b86095588_51.xml,20,4,Ø,1.95,1.67,98.04,0.97,1.67,1.67,98.32,1177,0,20,0,1197,1177
320,Labe_1555_btv1b86095588_31.xml,22,5,Ø,2.97,2.45,97.02,1.48,2.45,2.45,97.54,874,0,22,0,896,874
321,T_M_Daneau_1_Tim_C1_2012897.xml,7,6,Ø,3.55,0.6,96.44,3.25,0.6,0.86,99.13,1153,3,1,3,1157,1159
322,Tyard_1549_btv1b8617188p_92.xml,1,1,1,1.17,0.2,98.82,1.17,0.2,0.4,99.59,495,1,0,0,496,496
323,Montenay_btv1b8609568n_155.xml,2,1,Ø,1.69,0.59,98.3,1.69,0.58,0.88,99.11,337,1,0,1,338,339
324,Apologia_1534_33_93a56_default.xml,5,4,Ø,2.05,0.37,97.94,1.79,0.37,0.44,99.55,1338,1,4,0,1343,1339
325,Daneau_1-Tim_4_6c6d2_default.xml,12,8,Ø,6.25,1.41,93.75,6.25,1.41,2.23,97.76,837,7,2,3,846,847
326,Magny_1553_bpt6k8711906g_15.xml,58,16,Ø,88.88,54.2,11.11,88.88,44.96,62.9,37.09,71,34,2,22,107,127
328,Labe_1555_btv1b86095588_89.xml,2,2,Ø,0.97,0.16,99.02,0.97,0.16,0.25,99.74,1183,1,1,0,1185,1184
329,Aretius_1-Tim_page_05588.xml,28,14,Ø,7.4,2.31,92.59,6.61,2.29,3.43,96.56,1192,14,5,9,1211,1215
330,Guillet_1546_bpt6k3182270_74.xml,3,3,7,3.57,0.62,96.42,2.97,0.62,0.83,99.16,476,1,1,1,478,478
331,Epigrammata_1520_8_9522b_default.xml,9,6,Ø,4.58,1.08,95.41,4.58,1.08,2.04,97.95,818,8,0,1,826,827
332,Labe_1555_btv1b86095588_60.xml,5,1,Ø,0.5,0.42,99.5,0.25,0.42,0.42,99.57,1166,0,5,0,1171,1166
333,Sceve_1544_btv1b8609581h_81.xml,7,5,Ø,2.84,0.68,97.15,2.84,0.68,1.07,98.92,1016,4,1,2,1021,1022
334,T_M_Daneau_1_Tim_C1_2012923.xml,6,6,Ø,2.38,0.37,97.61,2.18,0.37,0.56,99.43,1582,3,1,2,1586,1587
335,desRoches_1585_bpt6k706947_63.xml,3,3,Ø,2.58,0.46,97.41,2.58,0.46,0.76,99.23,647,2,0,1,649,650
336,Montenay_btv1b8609568n_61.xml,1,1,1,1.75,0.28,98.24,1.75,0.28,0.56,99.43,350,1,0,0,351,351
337,T_M_Daneau_1_Tim_C2_2012999.xml,5,6,Ø,2.56,0.34,97.43,1.92,0.34,0.47,99.52,1455,2,0,3,1457,1460
339,Megander_Eph_page_010.xml,17,15,Ø,12.0,2.09,88.0,10.8,2.08,2.93,97.06,800,7,4,6,811,813
340,Tyard_1549_btv1b8617188p_54.xml,4,4,Ø,3.8,0.71,96.19,3.33,0.7,0.88,99.11,560,1,0,3,561,564
341,Apologia_1534_32_0660c_default.xml,11,12,897,7.14,0.93,92.85,6.54,0.93,1.35,98.64,1166,5,3,3,1174,1174
342,Guillet_1546_bpt6k3182270_28.xml,10,9,Ø,7.03,1.46,92.96,7.03,1.45,2.18,97.81,675,5,2,3,682,683
343,Labe_1555_btv1b86095588_100.xml,9,6,Ø,3.04,0.78,96.95,3.04,0.77,1.12,98.87,1145,4,3,2,1152,1151
344,Epigrammata_1520_5_303bf_default.xml,2,1,Ø,0.67,0.21,99.32,0.67,0.21,0.32,99.67,925,1,0,1,926,927
345,Montenay_btv1b8609568n_225.xml,5,5,Ø,3.47,0.61,96.52,3.12,0.61,0.85,99.14,809,2,1,2,812,813
346,Marquets_1562_bpt6k1521180m_15.xml,1,1,1,0.74,0.12,99.25,0.74,0.12,0.25,99.74,771,1,0,0,772,772
347,Montenay_btv1b8609568n_157.xml,1,1,1,1.58,0.29,98.41,1.58,0.29,0.58,99.41,341,1,0,0,342,342
348,T_M_Daneau_1_Tim_C2_2012986.xml,6,10,Ø,4.09,0.38,95.9,3.07,0.38,0.38,99.61,1564,0,0,6,1564,1570
349,Labe_1555_btv1b86095588_112.xml,9,2,Ø,1.03,0.79,98.96,0.77,0.79,0.87,99.12,1128,1,8,0,1137,1129
351,Sceve_1544_btv1b8609581h_11.xml,9,6,Ø,5.71,1.53,94.28,5.71,1.52,2.53,97.46,580,6,0,3,586,589
352,Magny_1553_bpt6k8711906g_78.xml,1,1,Ø,1.01,0.17,98.98,1.01,0.17,0.17,99.82,583,0,0,1,583,584
354,Guillet_1546_bpt6k3182270_92.xml,5,4,Ø,2.63,0.6,97.36,2.63,0.6,1.08,98.91,823,4,0,1,827,828
355,T_M_Daneau_1_Tim_C2_2012967.xml,7,3,Ø,1.31,0.47,98.68,1.31,0.47,0.74,99.25,1478,4,0,3,1482,1485
356,desRoches_1585_bpt6k706947_31.xml,4,4,4,2.87,0.51,97.12,2.87,0.51,1.02,98.97,776,4,0,0,780,780
357,Magny_1553_bpt6k8711906g_53.xml,2,1,Ø,0.51,0.18,99.48,0.51,0.18,0.27,99.72,1106,1,0,1,1107,1108
358,Tyard_1549_btv1b8617188p_48.xml,3,3,238,2.39,0.39,97.59,2.39,0.39,0.52,99.47,766,1,1,1,768,768
359,T_M_Daneau_1_Tim_C2_2012968.xml,5,2,Ø,0.91,0.34,99.08,0.91,0.34,0.48,99.51,1438,2,0,3,1440,1443
361,Epigrammata_1520_40_8d746_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,959,0,0,0,959,959
364,Magny_1553_bpt6k8711906g_66.xml,2,1,Ø,0.51,0.18,99.48,0.51,0.18,0.27,99.72,1087,1,0,1,1088,1089
365,Epigrammata_1520_34_57220_default.xml,6,5,Ø,3.44,0.64,96.55,3.1,0.64,0.96,99.03,927,3,1,2,931,932
366,Montenay_btv1b8609568n_107.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,356,0,0,0,356,356
367,Apologia_1534_28_3186d_default.xml,6,6,Ø,3.87,0.54,96.12,3.54,0.54,0.82,99.17,1085,3,3,0,1091,1088
368,Guillet_1546_bpt6k3182270_62.xml,7,6,152,4.91,0.92,95.08,4.91,0.92,1.58,98.41,748,5,1,1,754,754
369,Sceve_1544_btv1b8609581h_100.xml,19,12,Ø,6.66,1.84,93.33,6.66,1.82,2.78,97.21,1020,10,0,9,1030,1039
370,desAutels_1550_bpt6k15272172_12.xml,1,1,1,0.61,0.11,99.38,0.61,0.11,0.22,99.77,883,1,0,0,884,884
371,Sceve_1544_btv1b8609581h_74.xml,20,13,Ø,7.6,1.99,92.39,7.6,1.97,2.94,97.05,994,10,1,9,1005,1013
372,Epigrammata_1520_37_6e2eb_default.xml,3,3,165,2.18,0.34,97.81,1.82,0.34,0.45,99.54,874,1,1,1,876,876
373,desAutels_1550_bpt6k15272172_22.xml,1,1,Ø,0.7,0.12,99.29,0.7,0.12,0.12,99.87,789,0,1,0,790,789
374,Labe_1555_btv1b86095588_93.xml,20,4,Ø,1.9,1.67,98.09,0.95,1.67,1.67,98.32,1174,0,20,0,1194,1174
375,Guillet_1546_bpt6k3182270_58.xml,10,7,Ø,8.86,2.26,91.13,8.22,2.24,3.35,96.64,435,5,1,4,441,444
376,Tyard_1549_btv1b8617188p_93.xml,7,5,103,4.58,1.1,95.41,4.58,1.09,1.56,98.43,631,3,2,2,636,636
377,Labe_1555_btv1b86095588_57.xml,7,5,Ø,2.64,0.6,97.35,2.64,0.6,0.94,99.05,1153,4,1,2,1158,1159
378,Tyard_1549_btv1b8617188p_57.xml,7,4,Ø,3.0,0.9,96.99,3.0,0.89,1.28,98.71,773,3,0,4,776,780
379,Apologia_1534_46_18688_default.xml,8,9,Ø,4.68,0.59,95.31,4.42,0.58,0.66,99.33,1348,1,6,1,1355,1350
380,Guillet_1546_bpt6k3182270_76.xml,7,5,Ø,6.09,1.5,93.9,6.09,1.49,2.34,97.65,461,4,1,2,466,467
381,Guillet_1546_bpt6k3182270_9.xml,34,10,Ø,21.27,11.88,78.72,19.14,11.88,15.25,84.74,252,10,24,0,286,262
382,Guillet_1546_bpt6k3182270_99.xml,8,6,Ø,3.92,0.96,96.07,3.92,0.95,1.55,98.44,827,5,1,2,833,834
383,Sceve_1544_btv1b8609581h_58.xml,11,8,Ø,4.46,1.09,95.53,4.46,1.09,1.68,98.31,998,6,0,5,1004,1009
384,desAutels_1550_bpt6k15272172_26.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,909,0,0,0,909,909
385,desAutels_1550_bpt6k15272172_48.xml,2,1,Ø,0.69,0.25,99.3,0.69,0.25,0.37,99.62,792,1,0,1,793,794
386,Montenay_btv1b8609568n_115.xml,3,3,78,5.35,0.85,94.64,5.35,0.85,1.13,98.86,348,1,1,1,350,350
387,Apologia_1534_25_bad3e_default.xml,3,3,Ø,1.53,0.22,98.46,1.53,0.22,0.22,99.77,1355,0,2,1,1357,1356
388,Magny_1553_bpt6k8711906g_30.xml,3,2,Ø,0.99,0.26,99.0,0.99,0.26,0.44,99.55,1126,2,0,1,1128,1129
389,T_M_Daneau_1_Tim_C2_2012972.xml,8,7,1152,2.76,0.48,97.23,2.17,0.48,0.73,99.26,1627,4,2,2,1633,1633
390,Montenay_btv1b8609568n_177.xml,5,3,Ø,5.17,1.47,94.82,5.17,1.46,2.33,97.66,336,3,0,2,339,341
391,Apologia_1534_45_4c823_default.xml,5,5,Ø,2.76,0.36,97.23,2.76,0.36,0.43,99.56,1371,1,3,1,1375,1373
392,Labe_1555_btv1b86095588_108.xml,2,1,Ø,0.48,0.17,99.51,0.48,0.17,0.25,99.74,1160,1,0,1,1161,1162
393,Tyard_1549_btv1b8617188p_35.xml,15,7,Ø,5.22,1.95,94.77,5.22,1.94,2.71,97.28,757,6,3,6,766,769
394,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_14.xml,4,2,309,0.94,0.28,99.05,0.94,0.28,0.43,99.56,1378,2,1,1,1381,1381
395,Guillet_1546_bpt6k3182270_100.xml,11,10,Ø,7.19,1.39,92.8,7.19,1.38,2.13,97.86,782,6,2,3,790,791
396,Apologia_1534_61_b0375_default.xml,1,2,Ø,1.11,0.08,98.88,0.83,0.08,0.08,99.91,1183,0,1,0,1184,1183
397,desRoches_1585_bpt6k706947_64.xml,8,8,Ø,5.06,0.87,94.93,4.43,0.87,1.41,98.58,910,5,2,1,917,916
398,Tyard_1549_btv1b8617188p_51.xml,8,3,Ø,2.56,1.16,97.43,2.56,1.16,1.74,98.25,680,4,0,4,684,688
399,desRoches_1585_bpt6k706947_44.xml,2,2,364,1.57,0.25,98.42,1.57,0.24,0.24,99.75,799,0,1,1,800,800
400,T_M_Daneau_1_Tim_C1_2012924.xml,7,7,Ø,2.99,0.47,97.0,2.56,0.47,0.61,99.38,1465,2,4,1,1471,1468
401,Montenay_btv1b8609568n_14.xml,4,3,Ø,2.0,0.48,98.0,2.0,0.48,0.72,99.27,819,2,0,2,821,823
402,Tyard_1549_btv1b8617188p_40.xml,9,5,Ø,4.2,1.29,95.79,4.2,1.28,1.99,98.0,692,5,0,4,697,701
403,Sceve_1544_btv1b8609581h_26.xml,12,8,Ø,4.76,1.19,95.23,4.76,1.19,1.78,98.21,994,6,1,5,1001,1005
404,Guillet_1546_bpt6k3182270_23.xml,4,3,243,2.09,0.5,97.9,2.09,0.5,0.75,99.24,788,2,1,1,791,791
405,Labe_1555_btv1b86095588_96.xml,5,1,Ø,0.47,0.42,99.52,0.23,0.42,0.42,99.57,1172,0,5,0,1177,1172
406,T_M_Daneau_1_Tim_C2_2012964.xml,3,5,262,1.97,0.19,98.02,1.58,0.19,0.25,99.74,1575,1,1,1,1577,1577
407,Sceve_1544_btv1b8609581h_78.xml,13,7,Ø,4.04,1.32,95.95,4.04,1.31,2.11,97.88,976,8,0,5,984,989
408,T_M_Daneau_1_Tim_C1_2012929.xml,4,5,Ø,2.61,0.32,97.38,2.35,0.32,0.4,99.59,1228,1,0,3,1229,1232
409,Labe_1555_btv1b86095588_58.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1149,0,0,0,1149,1149
410,Labe_1555_btv1b86095588_30.xml,9,3,Ø,1.35,0.79,98.64,1.13,0.79,0.96,99.03,1128,2,5,2,1135,1132
411,Sceve_1544_btv1b8609581h_69.xml,6,4,Ø,2.48,0.61,97.51,2.48,0.61,0.92,99.07,971,3,0,3,974,977
413,Labe_1555_btv1b86095588_133.xml,11,4,Ø,2.07,0.96,97.92,1.81,0.96,1.23,98.76,1124,3,8,0,1135,1127
414,Tyard_1549_btv1b8617188p_32.xml,5,4,Ø,2.83,0.66,97.16,2.83,0.66,1.05,98.94,749,3,0,2,752,754
415,desAutels_1550_bpt6k15272172_3.xml,1,1,Ø,0.57,0.1,99.42,0.57,0.1,0.1,99.89,989,0,1,0,990,989
416,Labe_1555_btv1b86095588_91.xml,3,3,Ø,1.41,0.26,98.58,1.41,0.26,0.43,99.56,1146,2,1,0,1149,1148
417,Epigrammata_1520_32_0ccc5_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,922,0,0,0,922,922
419,desRoches_1585_bpt6k706947_65.xml,1,1,1,0.89,0.15,99.1,0.89,0.15,0.3,99.69,657,1,0,0,658,658
420,Montenay_btv1b8609568n_159.xml,1,1,Ø,1.72,0.29,98.27,1.72,0.29,0.29,99.7,338,0,1,0,339,338
421,Apologia_1534_75_91fbf_default.xml,1,1,1,0.55,0.08,99.44,0.55,0.08,0.17,99.82,1166,1,0,0,1167,1167
422,T_M_Daneau_1_Tim_C2_2012998.xml,5,6,Ø,2.41,0.31,97.58,2.01,0.31,0.37,99.62,1603,1,1,3,1605,1607
423,Montenay_btv1b8609568n_77.xml,4,4,Ø,6.15,1.1,93.84,6.15,1.1,1.92,98.07,358,3,1,0,362,361
426,test_21301625.xml,67,59,Ø,15.77,2.7,84.22,15.24,2.69,4.66,95.33,2420,50,10,7,2480,2477
427,T_M_Daneau_1_Tim_C2_2012978.xml,12,11,Ø,4.54,0.76,95.45,3.92,0.76,1.08,98.91,1554,5,3,4,1562,1563
428,Guillet_1546_bpt6k3182270_13.xml,7,6,565,3.92,0.77,96.07,3.92,0.77,1.32,98.67,895,5,1,1,901,901
429,Montenay_btv1b8609568n_27.xml,1,1,1,1.58,0.28,98.41,1.58,0.28,0.57,99.42,346,1,0,0,347,347
430,Tyard_1549_btv1b8617188p_49.xml,5,4,Ø,2.91,0.65,97.08,2.91,0.65,1.04,98.95,757,3,0,2,760,762
432,Tyard_1549_btv1b8617188p_33.xml,7,4,Ø,3.03,0.94,96.96,3.03,0.93,1.33,98.66,741,3,0,4,744,748
433,Tyard_1549_btv1b8617188p_64.xml,5,5,Ø,4.31,0.71,95.68,4.31,0.7,0.85,99.14,700,1,0,4,701,705
434,Montenay_btv1b8609568n_63.xml,1,1,Ø,1.81,0.29,98.18,1.81,0.29,0.29,99.7,341,0,0,1,341,342
435,Apologia_1534_91_07954_default.xml,1,1,1,6.25,1.0,93.75,6.25,1.0,1.99,98.0,99,1,0,0,100,100
436,Montenay_btv1b8609568n_101.xml,3,3,Ø,5.35,0.92,94.64,5.35,0.91,1.52,98.47,324,2,0,1,326,327
437,Guillet_1546_bpt6k3182270_40.xml,3,4,Ø,4.34,0.55,95.65,3.8,0.55,0.91,99.08,540,2,0,1,542,543
438,Guillet_1546_bpt6k3182270_96.xml,13,9,Ø,6.71,1.63,93.28,6.71,1.62,2.25,97.74,785,5,5,3,795,793
439,Apologia_1534_73_b0927_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1173,0,0,0,1173,1173
440,Sceve_1544_btv1b8609581h_50.xml,18,13,Ø,7.6,1.79,92.39,7.6,1.78,2.85,97.14,993,11,0,7,1004,1011
441,Ad_Sodales_1518_00000173.xml,7,11,Ø,8.46,0.77,91.53,6.92,0.77,0.88,99.11,899,1,6,0,906,900
443,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_15.xml,4,3,Ø,1.47,0.28,98.52,1.47,0.28,0.35,99.64,1394,1,0,3,1395,1398
444,desAutels_1550_bpt6k15272172_47.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,759,0,0,0,759,759
445,T_M_Daneau_1_Tim_C1_2012935.xml,3,2,Ø,0.88,0.2,99.11,0.88,0.2,0.34,99.65,1437,2,0,1,1439,1440
446,Magny_1553_bpt6k8711906g_14.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,590,0,0,0,590,590
447,T_M_Daneau_1_Tim_C1_2012891.xml,9,6,Ø,3.33,0.75,96.66,3.33,0.75,1.0,98.99,1182,3,2,4,1187,1189
450,Labe_1555_btv1b86095588_132.xml,13,4,Ø,2.12,1.17,97.87,1.59,1.17,1.36,98.63,1089,2,11,0,1102,1091
452,Dictionarum_1535_1535.xml,5,5,91,12.19,1.8,87.8,10.97,1.79,2.86,97.13,273,3,1,1,277,277
453,Bucer_Eph_b_204_89ed9_default.xml,21,21,Ø,10.93,1.68,89.06,9.63,1.67,2.46,97.53,1232,10,6,5,1248,1247
454,Montenay_btv1b8609568n_109.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,314,0,0,0,314,314
455,Apologia_1534_19_2c887_default.xml,9,8,Ø,4.02,0.66,95.97,4.02,0.66,1.02,98.97,1350,5,4,0,1359,1355
456,T_M_Daneau_1_Tim_C2_2012953.xml,3,2,Ø,0.82,0.19,99.17,0.82,0.19,0.32,99.67,1527,2,0,1,1529,1530
458,Montenay_btv1b8609568n_5.xml,3,2,3,9.52,2.12,90.47,9.52,2.12,4.21,95.78,138,3,0,0,141,141
459,Sceve_1544_btv1b8609581h_14.xml,9,6,Ø,3.4,0.89,96.59,3.4,0.89,1.38,98.61,1000,5,0,4,1005,1009
460,Ad_Leonem_1514_4_760bb_default.xml,1,1,Ø,0.68,0.1,99.31,0.68,0.1,0.1,99.89,911,0,1,0,912,911
463,Guillet_1546_bpt6k3182270_68.xml,2,3,Ø,3.7,0.42,96.29,3.08,0.42,0.63,99.36,467,1,0,1,468,469
464,Labe_1555_btv1b86095588_61.xml,21,5,Ø,2.33,1.7,97.66,1.4,1.7,1.7,98.29,1208,0,21,0,1229,1208
465,Labe_1555_btv1b86095588_104.xml,2,2,2,0.98,0.17,99.01,0.98,0.17,0.34,99.65,1144,2,0,0,1146,1146
466,Apologia_1534_31_8e2ee_default.xml,11,15,Ø,8.06,0.84,91.93,6.72,0.84,1.07,98.92,1288,3,5,3,1296,1294
467,T_M_Daneau_1_Tim_C1_2012943.xml,12,8,Ø,3.3,0.78,96.69,3.09,0.77,1.16,98.83,1528,6,2,4,1536,1538
468,Labe_1555_btv1b86095588_97.xml,24,8,Ø,3.63,1.97,96.36,2.72,1.97,2.22,97.77,1192,3,20,1,1215,1196
469,Montenay_btv1b8609568n_59.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,350,0,0,0,350,350
470,Marquets_1562_bpt6k1521180m_31.xml,5,7,Ø,5.93,0.73,94.06,5.08,0.73,1.03,98.96,674,2,2,1,678,677
471,desRoches_1585_bpt6k706947_60.xml,2,2,Ø,1.09,0.19,98.9,1.09,0.19,0.29,99.7,1009,1,1,0,1011,1010
472,Montenay_btv1b8609568n_193.xml,7,5,Ø,9.43,2.13,90.56,9.43,2.12,3.61,96.38,323,5,0,2,328,330
473,Tyard_1549_btv1b8617188p_28.xml,20,10,Ø,6.66,2.47,93.33,6.66,2.45,3.78,96.21,796,11,0,9,807,816
474,Marquets_1562_bpt6k1521180m_49.xml,14,11,Ø,4.64,1.04,95.35,4.64,1.04,1.64,98.35,1324,8,2,4,1334,1336
475,Guillet_1546_bpt6k3182270_101.xml,3,3,Ø,6.81,1.28,93.18,6.81,1.28,2.13,97.86,230,2,1,0,233,232
476,Labe_1555_btv1b86095588_102.xml,12,6,Ø,3.06,1.05,96.93,2.8,1.05,1.4,98.59,1123,4,8,0,1135,1127
477,Sceve_1544_btv1b8609581h_67.xml,11,6,Ø,5.21,1.8,94.78,5.21,1.78,2.75,97.24,605,6,0,5,611,616
478,Apologia_1534_69_5ab43_default.xml,3,3,Ø,1.56,0.25,98.43,1.3,0.25,0.33,99.66,1195,1,0,2,1196,1198
479,Magny_1553_bpt6k8711906g_44.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1094,0,0,0,1094,1094
480,T_M_Daneau_1_Tim_C1_2012922.xml,26,17,Ø,7.62,1.71,92.37,7.39,1.7,2.68,97.31,1498,15,1,10,1514,1523
481,T_M_Daneau_1_Tim_C1_2012903.xml,17,13,Ø,7.3,1.44,92.69,6.74,1.44,2.12,97.87,1159,8,6,3,1173,1170
483,Guillet_1546_bpt6k3182270_51.xml,6,4,Ø,2.89,0.81,97.1,2.89,0.81,1.35,98.64,733,4,0,2,737,739
484,desRoches_1585_bpt6k706947_3.xml,1,0,Ø,0.0,10.0,100.0,0.0,10.0,9.99,90.0,9,0,1,0,10,9
485,Sceve_1544_btv1b8609581h_73.xml,22,15,Ø,8.82,2.24,91.17,8.52,2.22,3.23,96.76,966,10,2,10,978,986
486,Labe_1555_btv1b86095588_75.xml,23,7,Ø,3.27,1.89,96.72,2.33,1.89,2.14,97.85,1188,3,20,0,1211,1191
487,Sceve_1544_btv1b8609581h_89.xml,21,15,Ø,8.52,2.07,91.47,8.23,2.05,3.31,96.68,1000,13,0,8,1013,1021
488,desRoches_1585_bpt6k706947_35.xml,19,16,Ø,8.93,1.87,91.06,8.37,1.86,2.84,97.15,999,10,6,3,1015,1012
489,Montenay_btv1b8609568n_153.xml,2,2,2,3.44,0.6,96.55,3.44,0.6,1.19,98.8,331,2,0,0,333,333
490,Apologia_1534_55_75e0e_default.xml,6,6,Ø,4.31,0.62,95.68,4.31,0.62,0.93,99.06,957,3,3,0,963,960
491,Tyard_1549_btv1b8617188p_16.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,732,0,0,0,732,732
493,Montenay_btv1b8609568n_87.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,345,0,0,0,345,345
495,T_M_Daneau_1_Tim_C2_2012977.xml,8,6,Ø,2.59,0.56,97.4,2.16,0.56,0.84,99.15,1407,4,1,3,1412,1414
496,Guillet_1546_bpt6k3182270_71.xml,2,2,Ø,2.5,0.41,97.5,2.5,0.41,0.62,99.37,476,1,1,0,478,477
497,Guillet_1546_bpt6k3182270_27.xml,33,14,Ø,11.47,4.83,88.52,9.42,4.8,5.97,94.02,654,8,21,4,683,666
498,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_18.xml,13,7,Ø,3.34,0.93,96.65,3.34,0.93,1.36,98.63,1382,6,0,7,1388,1395
499,Labe_1555_btv1b86095588_107.xml,21,5,Ø,2.28,1.75,97.71,1.36,1.75,1.75,98.24,1177,0,21,0,1198,1177
