,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
12,T_M_Daneau_1_Tim_C1_2012901.xml,20,13,Ø,7.64,1.74,92.35,7.05,1.73,2.51,97.48,1132,9,6,5,1147,1146
13,T_M_Daneau_1_Tim_C1_2012906.xml,9,5,Ø,3.14,0.81,96.85,3.14,0.8,1.25,98.74,1106,5,0,4,1111,1115
14,T_M_Daneau_1_Tim_C2_2012978.xml,12,13,Ø,5.72,0.81,94.27,4.84,0.81,1.15,98.84,1460,5,4,3,1469,1468
15,T_M_Daneau_1_Tim_C1_2012947.xml,8,10,Ø,4.36,0.53,95.63,3.71,0.53,0.86,99.13,1489,5,3,0,1497,1494
16,T_M_Daneau_1_Tim_C2_2012953.xml,6,6,Ø,2.65,0.41,97.34,2.21,0.41,0.61,99.38,1445,3,2,1,1450,1449
17,T_M_Daneau_1_Tim_C2_2012964.xml,7,7,Ø,2.9,0.46,97.09,2.48,0.46,0.6,99.39,1486,2,2,3,1490,1491
18,T_M_Daneau_1_Tim_C1_2012932.xml,5,3,Ø,1.45,0.39,98.54,1.45,0.39,0.71,99.28,1255,4,0,1,1259,1260
19,Daneau_1-Tim_33_425fa_default.xml,11,14,Ø,6.36,0.77,93.63,5.22,0.77,1.05,98.94,1411,4,4,3,1419,1418
20,T_M_Daneau_1_Tim_C2_2012975.xml,20,12,Ø,6.31,1.5,93.68,5.52,1.49,2.31,97.68,1318,11,2,7,1331,1336
21,T_M_Daneau_1_Tim_C1_2012916.xml,11,11,330,5.09,0.77,94.9,4.62,0.77,1.26,98.73,1407,7,2,2,1416,1416
22,T_M_Daneau_1_Tim_C1_2012938.xml,7,7,Ø,2.88,0.46,97.11,2.26,0.46,0.66,99.33,1502,3,3,1,1508,1506
23,Daneau_1-Tim_4_6c6d2_default.xml,10,6,Ø,4.87,1.22,95.12,4.87,1.21,1.94,98.05,811,6,1,3,818,820
25,Daneau_1-Tim_488_6c491_default.xml,30,15,Ø,6.35,2.0,93.64,5.72,1.98,2.84,97.15,1478,13,4,13,1495,1504
26,T_M_Daneau_1_Tim_C1_2012946.xml,7,4,Ø,1.76,0.46,98.23,1.54,0.46,0.73,99.26,1494,4,1,2,1499,1500
27,T_M_Daneau_1_Tim_C1_2012937.xml,4,4,Ø,1.98,0.31,98.01,1.73,0.31,0.39,99.6,1254,1,1,2,1256,1257
28,T_M_Daneau_1_Tim_C1_2012949.xml,7,7,Ø,3.34,0.52,96.65,2.87,0.52,0.81,99.18,1336,4,2,1,1342,1341
29,T_M_Daneau_1_Tim_C2_2012991.xml,10,5,Ø,2.29,0.68,97.7,2.06,0.68,1.29,98.7,1456,9,1,0,1466,1465
30,T_M_Daneau_1_Tim_C1_2012898.xml,21,12,Ø,7.14,1.86,92.85,6.54,1.85,2.73,97.26,1112,10,3,8,1125,1130
31,Daneau_1-Tim_486_8a0e8_default.xml,19,14,Ø,7.17,1.42,92.82,6.41,1.41,2.15,97.84,1321,10,2,7,1333,1338
